,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
1561,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/29,William-gutierrez,,M,56/Mar/07,,,Estancia-las-isletas,Ewilson@hotmail.com
1562,-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/07,Jessica-powers,,F,03/Aug/25,,,Antiguo,Vanessaleon@gmail.com
1563,-universidad-abierta-interamericana,Licenciatura-en-administración-,21/Jan/05,Thomas-shelton,,M,60/Mar/22,,,Guamini,Camachomelinda@gmail.com
1564,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/14,Michael-washington,,M,58/Mar/11,,,San-mayol,Bradleyjohnny@yahoo.com
1565,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Sep/30,Joseph-nelson,,M,96/May/18,,,Aguirre-cue,Ithomas@hotmail.com
1566,-universidad-abierta-interamericana,Contador-público-,20/Nov/01,Robert-parker,,M,20/Jan/13,,,Bordenave,Williamsjessica@hotmail.com
1567,-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/21,Margaret-armstrong,,F,59/Aug/13,,,Agua-de-la-mula,Ttaylor@gmail.com
1568,-universidad-abierta-interamericana,Agronomía,20/Nov/02,Robert-weber,,M,00/Dec/07,,,Aconquija,Loganmorales@gmail.com
1569,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Dec/06,Mary-smith,,F,18/Apr/08,,,Cañada-la-negra,Alexanderrodriguez@hotmail.com
1570,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Dec/25,Jonathan-wood,,M,12/Nov/01,,,Almirante-brown,Alex66@hotmail.com
1571,-universidad-abierta-interamericana,Arquitectura,20/Oct/06,Kevin-brady,,M,06/Apr/20,,,Arteaga,Dmorrison@yahoo.com
1572,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/23,Abigail-christian,,F,73/Nov/04,,,Colonia-velez,Fieldsjohn@gmail.com
1573,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/26,Grace-allen,,F,44/Jan/17,,,Alfalad,Kevindavis@yahoo.com
1574,-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/19,Cheryl-jackson,,F,04/Nov/10,,,Colonia-hernandarias,Triciagomez@hotmail.com
1575,-universidad-abierta-interamericana,Contador-público-,20/Sep/17,Carol-rodriguez,,F,42/Jun/02,,,Argentina-belvedere,Washingtonmisty@gmail.com
1576,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/06,Jason-rivera,,M,85/Aug/07,,,Calera-la-norma,Freyaaron@gmail.com
1577,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Sep/26,Belinda-ballard,,F,31/May/09,,,Estacion-yerua,Martinwebb@gmail.com
1578,-universidad-abierta-interamericana,Actuario-,20/Sep/16,Amy-smith,,F,61/Jan/06,,,La-sara,Brianpeters@hotmail.com
1579,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/20,Mark-kelly,,M,22/Nov/29,,,Aero-club-rosario,Gonzaleskim@gmail.com
1580,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/29,Cameron-clark,,M,37/Dec/12,,,Ingeniero-balbin,Morgan00@gmail.com
1581,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/11,Victoria-carr,,F,60/Mar/11,,,San-mayol,Vschneider@gmail.com
1582,-universidad-abierta-interamericana,Bioquímica,20/Oct/25,David-avila,,M,78/Jan/01,,,Bahia-lapataia,Amymcguire@gmail.com
1583,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/31,Andre-hayden,,M,87/Sep/11,,,Arbol-verde,Shirley50@yahoo.com
1584,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/04,Janice-stanley,,F,20/Jun/13,,,Barrio-la-union,Martinchristopher@yahoo.com
1585,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/24,David-phelps,,M,21/Jan/09,,,Canal-15-cerro-de-la-gloria,Garciamatthew@hotmail.com
1586,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,21/Jan/30,Melanie-miller,,F,46/Dec/16,,,Los-indios,Ddavis@gmail.com
1587,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/20,Eric-buchanan,,M,92/Oct/24,,,Adolfo-gonzales-chaves,Lauren05@yahoo.com
1588,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/17,Paul-cole,,M,63/Jul/05,,,Britos,Nicholasvazquez@gmail.com
1589,-universidad-abierta-interamericana,Arquitectura,21/Jan/31,Randall-wise,,M,90/Sep/12,,,Juan-e-barra,Colin85@yahoo.com
1590,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/15,Zachary-campos,,M,12/Mar/15,,,Cabure,Yromero@hotmail.com
1591,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/11,Johnny-hart,,M,65/Feb/13,,,Arrechea,Tranashley@gmail.com
1592,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/26,Darren-rogers,,M,41/Aug/31,,,Antonio-carboni,Cortezgeorge@hotmail.com
1593,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/07,Joseph-miller,,M,46/Jan/18,,,Chivilcoy,Stephanie98@yahoo.com
1594,-universidad-abierta-interamericana,Medicina,20/Oct/31,Denise-perez,,F,07/Sep/02,,,Barrio-la-dolly,Robertkeller@hotmail.com
1595,-universidad-abierta-interamericana,Diseño-industrial,21/Jan/25,Keith-hess,,M,16/May/21,,,Ocho-vados,Christinegilmore@gmail.com
1596,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/01,Vincent-mcdonald,,M,06/Apr/30,,,Apeadero-las-chimbas,Osolomon@yahoo.com
1597,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/04,Dawn-thomas,,F,14/Apr/25,,,Carmen,Floresdarren@gmail.com
1598,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/19,Stephanie-dorsey,,F,20/Mar/16,,,San-clemente-del-tuyu,Lvalenzuela@yahoo.com
1599,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/23,Joel-turner,,M,12/Apr/25,,,La-viticola,Teresawells@gmail.com
1600,-universidad-abierta-interamericana,Actuario-,20/Sep/02,Kaitlyn-nguyen,,F,39/Feb/20,,,Bajo-de-los-huesos,Kstevens@yahoo.com
1601,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/01,Matthew-patterson,,M,59/Nov/22,,,Colonia-leiva,Amandaford@gmail.com
1602,-universidad-abierta-interamericana,Agronomía,20/Sep/21,Maria-estes,,F,55/Sep/29,,,Balneario-oriente,Craigdiana@yahoo.com
1603,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/27,David-taylor,,M,27/Dec/17,,,Colonia-beaufort,Xortiz@gmail.com
1604,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/23,Mr.-andrew-rios,,M,17/Jun/24,,,Abra-de-pives,Ojennings@hotmail.com
1605,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/16,Ruth-martinez,,F,06/Feb/11,,,Cinco-saltos,Chad12@yahoo.com
1606,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/21,Samantha-li,,F,60/Aug/30,,,Alejandro-petion,Hcollins@yahoo.com
1607,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/11,Jeffrey-howard-md,,M,02/Sep/23,,,Angostura,Pricemadison@gmail.com
1608,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/26,Tiffany-lopez,,F,98/Dec/15,,,Cupiles,Bwall@yahoo.com
1609,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/26,Sheri-lopez,,F,83/Apr/18,,,Arroyo-casco,Christopherboyd@hotmail.com
1610,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/18,Paul-torres,,M,73/Jan/15,,,El-socorro,Tomriley@yahoo.com
1611,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/12,Erin-ochoa,,F,97/Jul/08,,,Antonio-pini,Michaeljohnson@gmail.com
1612,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/09,Sara-willis,,F,07/Jan/09,,,Abo-nezu,Johnsontimothy@hotmail.com
1613,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/24,Lori-garcia,,F,19/Jan/02,,,Juan-f-ibarra,Debra24@yahoo.com
1614,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/11,Dr.-david-park,,M,84/Mar/19,,,El-sombrerito,Thomasmorris@gmail.com
1615,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/25,Brian-white,,M,81/Jan/31,,,El-campamento,Dixonmaria@hotmail.com
1616,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/26,Autumn-bowman,,F,62/Apr/28,,,Abra,Hollymorrison@hotmail.com
1617,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/08,Wendy-leon,,F,56/Jul/11,,,Campo-quiñones,Pamelafowler@gmail.com
1618,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/13,Kevin-murray,,M,81/Nov/16,,,Buen-pasto,Pkeller@yahoo.com
1619,-universidad-abierta-interamericana,Actuario-,21/Jan/16,Samuel-white,,M,15/Feb/23,,,Chillar,Amber35@hotmail.com
1620,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Sep/10,Mr.-christopher-wilkinson-ii,,M,70/Dec/26,,,Masurel,Stevensimon@yahoo.com
1621,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/26,Ann-williams,,F,53/Jan/25,,,Aneque-grande,Sbrooks@yahoo.com
1622,-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Dec/16,Daniel-pratt,,M,53/Aug/29,,,Agua-blanca,Shawn98@gmail.com
1623,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/04,Kevin-williams,,M,87/Mar/11,,,Almacen-piatti,Andrea01@yahoo.com
1624,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/13,Peter-hamilton,,M,78/Sep/19,,,Faro-querandi,Christina23@hotmail.com
1625,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/15,Keith-brooks,,M,38/Aug/12,,,Arroyo-ceibal,Gjacobs@hotmail.com
1626,-universidad-abierta-interamericana,Contador-público-,20/Oct/24,Anthony-bender,,M,38/Dec/01,,,Cañadon-del-corral,Ysantana@hotmail.com
1627,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/09,John-hernandez,,M,07/May/10,,,An-aike,Gwebb@gmail.com
1628,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Oct/03,Christina-allen,,F,68/Apr/21,,,Acostilla,Javier17@hotmail.com
1629,-universidad-abierta-interamericana,Agronomía,20/Dec/10,Gwendolyn-thompson,,F,29/May/08,,,Belgrano,Fergusonandrea@hotmail.com
1630,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Nov/03,Alyssa-peterson,,F,66/Mar/28,,,Alcete,Crystal21@hotmail.com
1631,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Nov/08,Madison-marks,,F,52/Sep/02,,,Bajastine,Tracey81@yahoo.com
1632,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/24,Paul-carlson,,M,60/Apr/26,,,Barro-negro,Lynn70@hotmail.com
1633,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/21,Michelle-nelson,,F,10/Jan/20,,,Almirante-solier,Bullockeric@yahoo.com
1634,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/08,Christopher-campos,,M,61/Mar/22,,,Aldea-beleiro,Allen75@gmail.com
1635,-universidad-abierta-interamericana,Farmacia,20/Oct/13,Brenda-cabrera,,F,27/Oct/11,,,Cerana,Rguerra@hotmail.com
1636,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/06,Mariah-atkins,,F,92/Dec/15,,,Angostura,Scottrodriguez@yahoo.com
1637,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Oct/05,Tara-harris,,F,91/Mar/10,,,Favelli,Michelledrake@gmail.com
1638,-universidad-abierta-interamericana,Actuario-,21/Jan/20,Thomas-alexander,,M,97/Apr/06,,,Abo-nezu,Brian80@gmail.com
1639,-universidad-abierta-interamericana,Arquitectura,20/Dec/17,Caitlin-johnson,,F,05/Nov/18,,,Colonia-roca,Rebeccamacdonald@yahoo.com
1640,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/15,Jo-rivera,,F,17/Oct/18,,,Bajo-de-los-sueldos,Kevin58@yahoo.com
1641,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/04,Harold-brown,,M,26/May/23,,,Colonia-zambungo,Alyssamartin@gmail.com
1642,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/14,Teresa-dickerson,,F,10/Feb/26,,,Los-corredores,Sarahall@gmail.com
1643,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/24,Mary-adams,,F,88/Apr/11,,,Alfredo-demarchi,Hillteresa@yahoo.com
1644,-universidad-abierta-interamericana,Farmacia,21/Jan/31,Donald-graves,,M,74/Feb/27,,,Oriente,Curtis18@gmail.com
1645,-universidad-abierta-interamericana,Medicina,20/Oct/08,Jeremy-young,,M,56/Sep/14,,,Buen-pasto,Laurawinters@hotmail.com
1646,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/30,Victoria-silva,,F,44/Sep/09,,,Arroyo-seco,Whamilton@yahoo.com
1647,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/12,Nicole-underwood,,F,43/Mar/08,,,Camino-centenario-km-11500,Millerrichard@hotmail.com
1648,-universidad-abierta-interamericana,Agronomía,20/Oct/29,Kimberly-kerr,,F,87/Sep/20,,,Bajo-guazu,Omaradams@yahoo.com
1649,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/30,Andrew-roberts,,M,36/Nov/11,,,Arroyo-moreira,April66@hotmail.com
1650,-universidad-abierta-interamericana,Actuario-,20/Sep/20,Paul-english,,M,61/Mar/08,,,Barrio-belgrano,Stephanie14@gmail.com
1651,-universidad-abierta-interamericana,Arquitectura,20/Sep/07,Jeremy-fuentes,,M,99/Nov/13,,,Barrancas,Leahsmith@hotmail.com
1652,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/10,Lisa-davis,,F,19/May/25,,,Chacabuco,Joseph87@yahoo.com
1653,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/02,Michael-murphy,,M,85/Oct/17,,,San-lorenzo,Murraydenise@gmail.com
1654,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/07,Thomas-welch,,M,58/Sep/09,,,Valle-hondo,Philip65@hotmail.com
1655,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/20,Sara-grant,,F,63/Sep/19,,,Arroyo-corralito,Jamesfritz@gmail.com
1656,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Sep/27,Shaun-clark,,M,58/Nov/03,,,Alto-pencoso,Gramirez@gmail.com
1657,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/06,Kathleen-thomas,,F,24/Apr/23,,,Empalme-san-carlos,Thomaspaige@gmail.com
1658,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,21/Feb/01,Donald-miller,,M,73/Nov/05,,,Del-viso,Jeffreygreen@gmail.com
1659,-universidad-abierta-interamericana,Contador-público-,20/Dec/23,Edward-guerrero,,M,12/Nov/20,,,Bajo-de-raco,Oesparza@gmail.com
1660,-universidad-abierta-interamericana,Bioquímica,20/Nov/09,William-richard,,M,91/Feb/22,,,Alto-de-leiva,Sanchezkaitlin@hotmail.com
1661,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Nov/26,Keith-davis,,M,07/Apr/12,,,El-perdido-est-jose-guisasola,Flowersdaniel@yahoo.com
1662,-universidad-abierta-interamericana,Contador-público-,20/Sep/23,Karen-parker,,F,35/Oct/28,,,Barrio-garin-norte,Jchen@yahoo.com
1663,-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/12,Robert-barnett,,M,06/Dec/18,,,Gobernador-lanusse,Dboyer@hotmail.com
1664,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/18,Brittney-cooper,,F,05/Nov/15,,,Colonia-san-manuel,Kingkevin@gmail.com
1665,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/22,Ronald-tate,,M,93/Oct/18,,,Laguna-del-barro,Lisa10@yahoo.com
1666,-universidad-abierta-interamericana,Contador-público-,20/Nov/30,Courtney-rose,,F,99/Mar/30,,,Aldea-santa-maria,Yholder@yahoo.com
1667,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/17,Brandy-harris,,F,09/Dec/03,,,Puente-del-inca,Emilysanford@gmail.com
1668,-universidad-abierta-interamericana,Diseño-industrial,20/Oct/03,Thomas-price,,M,12/Jul/21,,,Arroyo-molino,Jimmy43@hotmail.com
1669,-universidad-abierta-interamericana,Actuario-,20/Oct/16,Melanie-lynn,,F,55/Aug/10,,,Capitan-castro,Kenneth82@gmail.com
1670,-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/16,Louis-becker,,M,09/Apr/28,,,Moron,Gthomas@hotmail.com
1671,-universidad-abierta-interamericana,Farmacia,20/Oct/12,Aaron-brown,,M,33/Jul/18,,,Colonia-los-sauces,Hannahbaker@yahoo.com
1672,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/25,Lee-nelson,,M,99/Jun/29,,,Bahia-cracher,Benderamanda@yahoo.com
1673,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/25,Dennis-fleming,,M,80/May/16,,,Adrogue,Espinozaevan@hotmail.com
1674,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/24,Rebecca-dixon,,F,16/May/10,,,Chovet,Martha74@yahoo.com
1675,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/05,Todd-lin,,M,64/May/07,,,Colonia-devoto,Whitemarilyn@yahoo.com
1676,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/17,Justin-garcia,,M,59/Aug/28,,,Campo-sabate,Holmesrobin@yahoo.com
1677,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/08,Shawn-wilkins,,M,09/Dec/01,,,Cañadon-leon,Bhoffman@yahoo.com
1678,-universidad-abierta-interamericana,Agronomía,20/Dec/19,Jennifer-jones,,F,80/Aug/22,,,2-de-julio,Psanchez@hotmail.com
1679,-universidad-abierta-interamericana,Diseño-industrial,20/Dec/04,Sarah-andrews,,F,14/Mar/03,,,Alanices,Cookjohn@hotmail.com
1680,-universidad-abierta-interamericana,Bioquímica,20/Dec/11,John-herrera,,M,71/Apr/22,,,Arroyo-fedor,Amy13@yahoo.com
1681,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Nov/24,Melissa-roberts,,F,08/Oct/28,,,Acostilla,Emilyfields@gmail.com
1682,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Nov/15,Dustin-jackson,,M,65/Jan/06,,,Barrio-jardin-luzuriaga,Joshua47@hotmail.com
1683,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Sep/16,Shelly-daniel,,F,81/Jul/25,,,Colonia-arocena-ina,Austindalton@yahoo.com
1684,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/16,Eric-mooney,,M,11/Aug/03,,,Colonia-josefa,Ryanedward@yahoo.com
1685,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/09,Sandra-terry,,F,44/Mar/22,,,Bahia-langara,Yrodriguez@hotmail.com
1686,-universidad-abierta-interamericana,Arquitectura,20/Dec/03,Jeremy-smith,,M,45/Aug/17,,,Alarcon,Bwright@gmail.com
1687,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/21,John-casey,,M,90/Jul/23,,,28-de-noviembre,Halejames@gmail.com
1688,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Nov/26,Michelle-espinoza,,F,14/Aug/15,,,Agua-de-la-mula,Veronicajohnson@hotmail.com
1689,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/04,Rachel-berger,,F,51/Jun/17,,,Colman,Pamelahays@gmail.com
1690,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/19,Shannon-yoder,,F,89/Oct/20,,,Dina-huapi,Kpatterson@hotmail.com
1691,-universidad-abierta-interamericana,Diseño-industrial,20/Dec/06,Rebecca-santiago,,F,09/Dec/13,,,Bocas,Andrewbrown@hotmail.com
1692,-universidad-abierta-interamericana,Farmacia,20/Sep/13,Jackie-patrick,,F,98/Aug/29,,,Alto-las-lechuzas,Yvonnehayes@yahoo.com
1693,-universidad-abierta-interamericana,Farmacia,20/Oct/03,Stanley-norris,,M,60/Nov/22,,,Colonia-matilde,Joneskenneth@yahoo.com
1694,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/09,Amanda-ruiz,,F,33/Dec/31,,,Olascoaga,Suarezwendy@yahoo.com
1695,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/03,Stephanie-nguyen,,F,12/Jan/24,,,Mariano-acosta,Johnmckinney@hotmail.com
1696,-universidad-abierta-interamericana,Contador-público-,20/Sep/24,Joseph-adkins,,M,04/Mar/11,,,Chumbicha,Hdoyle@gmail.com
1697,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/23,Timothy-vance,,M,13/Dec/16,,,El-cenizo,Jadams@hotmail.com
1698,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/25,Joel-anderson,,M,66/Oct/14,,,Casablanca,Matthew26@gmail.com
1699,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/04,Rachel-tucker,,F,41/Aug/19,,,Isla-los-laureles,Jamiegarcia@yahoo.com
1700,-universidad-abierta-interamericana,Contador-público-,20/Oct/28,John-reeves,,M,58/Jul/07,,,Esc-nav-militar-rio-sant,Clayjames@hotmail.com
1701,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/14,Michael-leon,,M,74/Aug/14,,,Puesto-de-isla,Lucasmassey@yahoo.com
1702,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Dec/24,Dakota-moses,,M,80/Mar/14,,,Comandante-granville,Tonysalinas@hotmail.com
1703,-universidad-abierta-interamericana,Bioquímica,20/Sep/05,Derek-clark,,M,46/Oct/07,,,Adrian-maturano,Jason73@gmail.com
1704,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Oct/10,Katie-dalton,,F,38/Aug/02,,,Casimiro-gomez,Lopezmichael@hotmail.com
